product_name,product_category,review_size,type,content,review,stars
Ashley T-700,TABLE,Long,Negative,['Price' 'Delivery'],"I was really disappointed with the price of this table; it feels like I paid a premium for nothing more than a basic design that could have been cheaper. When it finally arrived, the delivery was a nightmare – it took over a month and the packaging was almost ruined, which made me question the quality control. Even after the long wait, the table was still missing a few screws and the surface had scratches that weren't there when I ordered. I expected a seamless experience given the cost, but the shipping delay and the condition of the product left me feeling cheated. Overall, I would not recommend this table to anyone who values good service or a fair price.",1
Pottery Barn S-2100,SOFA,Medium,Positive,['Price' 'Functionality'],"I was pleasantly surprised by how affordable this sofa feels compared to other high‑end options, yet it doesn’t compromise on comfort or style. The cushions hold their shape even after long movie nights, and the fabric is easy to clean—perfect for a busy household. Overall, it’s a great value that delivers both on price and functionality.",5
Miele W-1800,WASHING_MACHINE,Long,Negative,['Price'],"I bought this washing machine hoping for top‑tier performance, but the price alone made me reconsider.
The sticker price was almost double what I paid for a comparable model from a rival brand, and I didn't see any features that justified the premium.
Even after the initial excitement, the cost of the warranty and the higher electricity usage added up quickly.
I feel like I was overcharged for a machine that doesn't deliver any extra value.
If you’re looking for a good deal, you’ll be better off shopping elsewhere.",1
Miele M-1800,MICROWAVE,Long,Negative,['Delivery'],"I ordered the microwave expecting a smooth delivery, but the experience was a nightmare.
The courier arrived two days late, and when they finally got there, the packaging was torn and the unit was dented.
I had to call customer service, and they took forever to respond, leaving me frustrated and feeling ignored.
Even after the unit was fixed, the overall delivery process left a sour taste that will make me think twice about ordering again.
I would not recommend this delivery service to anyone who values punctuality and care.",1
Siemens A-1900,AIR_CONDITIONER,Long,Positive,['Product appearance' 'Price'],"The unit has a sleek, modern look that fits perfectly into my living room without looking out of place. Its minimalist design and neutral color palette give a subtle, sophisticated vibe that I love. I was pleasantly surprised by how affordable it is for the level of performance it delivers, especially compared to other high‑end models on the market. The price point feels like a real bargain for a machine that cools efficiently and quietly. Overall, I’m thrilled with both its appearance and its value, making it a standout choice for anyone looking for style and savings.",5
Electrolux W-1200,WASHING_MACHINE,Small,Positive,['Delivery' 'Functionality'],"The delivery was swift and the machine performs flawlessly, making laundry a breeze.",5
Electrolux W-1200,WASHING_MACHINE,Long,Negative,['Delivery' 'Product appearance' 'Price'],"I was really disappointed with the delivery experience, it took almost a month to arrive and the courier left it in a pile of junk at the back of my building.
When it finally arrived, the machine looked like it had been through a rough shipping process, with scratches and a dent that made it look cheap.
The price tag was already high, so seeing it in such a battered state made me feel like I was being ripped off.
I tried to contact customer service, but the response was slow and unhelpful, leaving me frustrated and unsure if I should return it.
Overall, this washing machine failed to meet my expectations in delivery, appearance, and value for money.",1
Daewoo M-1700,MICROWAVE,Small,Negative,['Product appearance'],"I was disappointed with the cheap-looking finish of this microwave, it looks like it was assembled in a hurry.",2
Toshiba M5-750,REFRIGERATOR,Small,Positive,['Delivery' 'Product appearance'],"The delivery was prompt and the fridge’s sleek, modern look immediately impressed me.",5
Samsung XR-12A,REFRIGERATOR,Long,Positive,['Price'],"I was pleasantly surprised by the price, which is a steal for a refrigerator of this size and feature set.
The cost was well below what I expected for a unit with such a large capacity and modern design.
It feels like I got premium performance without the premium price tag.
The value proposition is clear: high-end features at a budget-friendly price.
Overall, the price alone makes this refrigerator a top choice for anyone looking for great savings without compromising quality.",5
LG W-2000,WASHING_MACHINE,Small,Negative,['Product appearance'],"The LG W-2000 looks like it was assembled in a hurry, with a dull gray finish and a crooked door that makes me question its quality.",1
Whirlpool M-4000,MICROWAVE,Small,Negative,['Functionality' 'Product appearance' 'Delivery'],"I was disappointed with the Whirlpool M-4000 because it arrived late, the sleek design looks cheap, and the microwave barely heats anything.",1
Bosch A-6000,AIR_CONDITIONER,Small,Positive,['Price'],"I found the Bosch A-6000 to be a great value for its price, offering excellent cooling without breaking the bank.",5
Pottery Barn B-2500,BED,Small,Positive,['Price' 'Product appearance'],I love how this bed looks chic and its price is surprisingly affordable for such quality.,5
Siemens A-1900,AIR_CONDITIONER,Medium,Positive,['Price'],"I was pleasantly surprised by how affordable this unit feels for the performance it delivers. The price is a bit higher than some competitors, but the energy savings and quiet operation make it worth every euro.",4
LG W-2000,WASHING_MACHINE,Small,Positive,['Functionality' 'Product appearance' 'Price'],"I love how the LG W-2000 cleans efficiently, looks sleek, and is surprisingly affordable.",5
Miele M8-900,REFRIGERATOR,Small,Positive,['Functionality' 'Product appearance' 'Delivery'],"I was pleasantly surprised by how smoothly the fridge operates, its sleek design fits perfectly in my kitchen, and the delivery team was prompt and courteous, making the whole experience a breeze.",5
LG M-2000,MICROWAVE,Small,Negative,['Price' 'Functionality'],"I found the microwave overpriced for the mediocre performance, with the buttons barely responsive and the heating uneven, making it a disappointing purchase.",1
Sharp W-9000,WASHING_MACHINE,Medium,Positive,['Functionality'],"I’ve been using this washing machine for a month now, and the performance is consistently impressive. The cycle selection is intuitive, and my clothes come out spotlessly clean every time, even with heavy loads.",5
